"","date","party","approve_rate","approve_lower","approve_upper"
"1",2019-12-29,"더불어민주당",36.161763260912,36.145797057193,36.1777566983168
"2",2019-12-30,"더불어민주당",36.3366386616277,34.9971027255188,37.6679689256337
"3",2019-12-31,"더불어민주당",36.4848320460894,34.8115315463154,38.1495486775305
"4",2020-01-01,"더불어민주당",37.2245697884059,35.193572900605,39.1928889505919
"5",2020-01-02,"더불어민주당",37.8986489392714,35.7447615815636,40.0849890851288
"6",2020-01-03,"더불어민주당",37.997218080538,35.7283139955664,40.2528842488253
"7",2020-01-04,"더불어민주당",38.0744457083751,35.4075850661004,40.7061296431702
"8",2020-01-05,"더불어민주당",38.1344405436424,35.2428699339608,40.9730949638965
"9",2020-01-06,"더불어민주당",38.1874770652233,35.0815410520072,41.2678226938467
"10",2020-01-07,"더불어민주당",38.2647449605375,34.9056225484693,41.6096895360176
"11",2020-01-08,"더불어민주당",38.3542322248198,34.881065752093,41.8698362052731
"12",2020-01-09,"더불어민주당",38.4288493296009,34.8095365859129,42.0224007900277
"13",2020-01-10,"더불어민주당",38.4113726049101,34.6399055774252,42.1120011635464
"14",2020-01-11,"더불어민주당",38.5758827889931,34.884945079922,42.3401223743548
"15",2020-01-12,"더불어민주당",38.6429631734676,34.923740429085,42.3619655121599
"16",2020-01-13,"더불어민주당",38.7370488934593,34.9439057416933,42.4757556324742
"17",2020-01-14,"더불어민주당",38.8297673871405,35.191779110179,42.4276314006139
"18",2020-01-15,"더불어민주당",38.8675306312536,35.2899853520295,42.4730132424711
"19",2020-01-16,"더불어민주당",38.8709760817915,35.2957913424192,42.3844313885542
"20",2020-01-17,"더불어민주당",39.0070624878698,35.6069368877835,42.4034330780583
"21",2020-01-18,"더불어민주당",39.0346373391205,35.7839169247403,42.2138282268356
"22",2020-01-19,"더불어민주당",39.116884260577,36.0138367910209,42.205656986991
"23",2020-01-20,"더불어민주당",39.2536591007938,36.3342454510332,42.2331257682727
"24",2020-01-21,"더불어민주당",39.2998397215449,36.6737109172729,41.9213787647118
"25",2020-01-22,"더불어민주당",39.4329052489025,37.2007965887015,41.6489622549701
"26",2020-01-23,"더불어민주당",40.1209799547032,38.0962408194296,42.1475328192092
"27",2020-01-24,"더불어민주당",40.0270176525618,37.6773836603145,42.3392068838155
"28",2020-01-25,"더불어민주당",39.9280101342005,37.4107551069161,42.486375981065
"29",2020-01-26,"더불어민주당",39.8607084361093,37.1822919585617,42.5273794031089
"30",2020-01-27,"더불어민주당",39.8270669090151,37.1144208048208,42.5583507594849
"31",2020-01-28,"더불어민주당",39.766501768492,37.0300548576987,42.5076792821682
"32",2020-01-29,"더불어민주당",39.6793896282496,36.9537370993124,42.4096811476878
"33",2020-01-30,"더불어민주당",39.5766435542006,37.0622930401929,42.0130697652988
"34",2020-01-31,"더불어민주당",38.931564243398,36.3465963806489,41.5399987814677
"35",2020-02-01,"더불어민주당",39.0096762549271,36.1803093959984,41.8371293211169
